"File name","WAVE0001.CSV","V 1.11"
"Title comment",""
"Trigger Time","23-04-30 18:08:16"
"Ch","Mode","Range","Comment","Scaling","Ratio","Offset"
"CH-1","Voltage","100mV","","On"," 1.33150E+04"," 0.00000E+00"
"CH-2","Voltage","100mV","","On"," 1.39080E+04"," 0.00000E+00"
"CH-3","Tc","2000 C","","Off","-","-"
"CH-4","Tc","2000 C","","Off","-","-"
"CH-5","Tc","2000 C","","Off","-","-"
"CH-6","Tc","2000 C","","Off","-","-"
"CH-7","Tc","2000 C","","Off","-","-"
"CH-8","Tc","2000 C","","Off","-","-"
"CH-9","Voltage","100mV","","On"," 2.10080E+04"," 0.00000E+00"
"CH-10","Voltage","100mV","","On"," 2.05760E+04"," 0.00000E+00"
"Time","CH-1[W/m^2]","CH-2[W/m^2]","CH-3[C]","CH-4[C]","CH-5[C]","CH-6[C]","CH-7[C]","CH-8[C]","CH-9[W/m^2]","CH-10[W/m^2]","Event",
 1.868400000E+05,-6.65750E-02, 2.21137E+01, 3.27670E+03, 1.62000E+01, 2.30000E+00, 1.54000E+01, 1.72000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.869000000E+05,-3.99450E-01, 1.96103E+01, 3.27670E+03, 1.62000E+01, 2.30000E+00, 1.54000E+01, 1.73000E+01, 1.29000E+01, 0.00000E+00, 1.02880E-01,0,
 1.869600000E+05,-3.32875E-01, 2.39913E+01, 3.27670E+03, 1.62000E+01, 2.30000E+00, 1.55000E+01, 1.73000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.870200000E+05,-2.66300E-01, 2.10706E+01, 3.27670E+03, 1.62000E+01, 2.30000E+00, 1.54000E+01, 1.73000E+01, 1.29000E+01, 0.00000E+00, 0.00000E+00,0,
 1.870800000E+05,-3.32875E-01, 2.02361E+01, 3.27670E+03, 1.62000E+01, 2.30000E+00, 1.54000E+01, 1.72000E+01, 1.29000E+01, 1.05040E-01, 0.00000E+00,0,
 1.871400000E+05,-3.32875E-01, 1.48120E+01, 3.27670E+03, 1.63000E+01, 2.30000E+00, 1.54000E+01, 1.72000E+01, 1.29000E+01, 0.00000E+00, 0.00000E+00,0,
 1.872000000E+05, 1.33150E-01, 2.20442E+01, 3.27670E+03, 1.63000E+01, 2.30000E+00, 1.54000E+01, 1.73000E+01, 1.29000E+01, 0.00000E+00, 1.02880E-01,0,
 1.872600000E+05,-3.99450E-01, 1.59247E+01, 3.27670E+03, 1.63000E+01, 2.30000E+00, 1.54000E+01, 1.72000E+01, 1.28000E+01, 1.05040E-01, 1.02880E-01,0,
 1.873200000E+05,-3.99450E-01, 1.05701E+01, 3.27670E+03, 1.62000E+01, 2.30000E+00, 1.54000E+01, 1.72000E+01, 1.28000E+01, 1.05040E-01, 0.00000E+00,0,
 1.873800000E+05,-3.99450E-01, 1.82890E+01, 3.27670E+03, 1.63000E+01, 2.30000E+00, 1.54000E+01, 1.72000E+01, 1.29000E+01, 0.00000E+00, 1.02880E-01,0,
 1.874400000E+05,-3.32875E-01, 1.50902E+01, 3.27670E+03, 1.62000E+01, 2.30000E+00, 1.54000E+01, 1.73000E+01, 1.29000E+01, 1.05040E-01, 0.00000E+00,0,
 1.875000000E+05,-1.99725E-01, 1.98884E+01, 3.27670E+03, 1.62000E+01, 2.40000E+00, 1.54000E+01, 1.73000E+01, 1.30000E+01, 1.05040E-01, 0.00000E+00,0,
 1.875600000E+05,-4.66025E-01, 1.06396E+01, 3.27670E+03, 1.63000E+01, 2.40000E+00, 1.55000E+01, 1.73000E+01, 1.30000E+01, 0.00000E+00, 0.00000E+00,0,
 1.876200000E+05,-5.99175E-01, 2.19746E+01, 3.27670E+03, 1.62000E+01, 2.30000E+00, 1.53000E+01, 1.72000E+01, 1.29000E+01, 0.00000E+00, 0.00000E+00,0,
 1.876800000E+05,-1.99725E-01, 2.23223E+01, 3.27670E+03, 1.61000E+01, 2.30000E+00, 1.53000E+01, 1.72000E+01, 1.29000E+01, 0.00000E+00, 0.00000E+00,0,
 1.877400000E+05,-2.66300E-01, 1.71764E+01, 3.27670E+03, 1.62000E+01, 2.40000E+00, 1.53000E+01, 1.72000E+01, 1.29000E+01, 1.05040E-01, 0.00000E+00,0,
 1.878000000E+05,-6.65750E-01, 1.05005E+01, 3.27670E+03, 1.62000E+01, 2.40000E+00, 1.53000E+01, 1.72000E+01, 1.29000E+01, 0.00000E+00, 1.02880E-01,0,
 1.878600000E+05,-3.99450E-01, 2.05838E+01, 3.27670E+03, 1.62000E+01, 2.40000E+00, 1.53000E+01, 1.72000E+01, 1.29000E+01, 0.00000E+00, 1.02880E-01,0,
 1.879200000E+05,-2.66300E-01, 1.75241E+01, 3.27670E+03, 1.62000E+01, 2.40000E+00, 1.54000E+01, 1.73000E+01, 1.29000E+01, 1.05040E-01, 0.00000E+00,0,
 1.879800000E+05,-6.65750E-02, 1.66896E+01, 3.27670E+03, 1.62000E+01, 2.50000E+00, 1.54000E+01, 1.72000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.880400000E+05,-6.65750E-01, 2.14879E+01, 3.27670E+03, 1.62000E+01, 2.50000E+00, 1.54000E+01, 1.72000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.881000000E+05,-2.66300E-01, 2.02361E+01, 3.27670E+03, 1.62000E+01, 2.50000E+00, 1.54000E+01, 1.73000E+01, 1.30000E+01, 0.00000E+00, 1.02880E-01,0,
 1.881600000E+05,-3.32875E-01, 1.42557E+01, 3.27670E+03, 1.62000E+01, 2.40000E+00, 1.53000E+01, 1.71000E+01, 1.28000E+01, 1.05040E-01, 0.00000E+00,0,
 1.882200000E+05,-1.99725E-01, 1.63419E+01, 3.27670E+03, 1.62000E+01, 2.50000E+00, 1.53000E+01, 1.71000E+01, 1.28000E+01, 1.05040E-01, 1.02880E-01,0,
 1.882800000E+05,-7.98900E-01, 2.08620E+01, 3.27670E+03, 1.62000E+01, 2.50000E+00, 1.53000E+01, 1.72000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.883400000E+05,-6.65750E-01, 1.47425E+01, 3.27670E+03, 1.62000E+01, 2.50000E+00, 1.54000E+01, 1.72000E+01, 1.29000E+01, 0.00000E+00, 0.00000E+00,0,
 1.884000000E+05, 0.00000E+00, 2.07925E+01, 3.27670E+03, 1.62000E+01, 2.50000E+00, 1.54000E+01, 1.72000E+01, 1.30000E+01, 0.00000E+00, 0.00000E+00,0,
 1.884600000E+05,-1.99725E-01, 1.91930E+01, 3.27670E+03, 1.61000E+01, 2.40000E+00, 1.53000E+01, 1.71000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.885200000E+05,-5.32600E-01, 1.99580E+01, 3.27670E+03, 1.61000E+01, 2.40000E+00, 1.53000E+01, 1.71000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.885800000E+05,-5.99175E-01, 2.70511E+01, 3.27670E+03, 1.61000E+01, 2.40000E+00, 1.53000E+01, 1.72000E+01, 1.29000E+01, 0.00000E+00, 1.02880E-01,0,
 1.886400000E+05,-7.32325E-01, 1.62724E+01, 3.27670E+03, 1.62000E+01, 2.40000E+00, 1.53000E+01, 1.72000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.887000000E+05,-9.32050E-01, 3.19884E+01, 3.27670E+03, 1.61000E+01, 2.50000E+00, 1.53000E+01, 1.72000E+01, 1.29000E+01, 0.00000E+00, 1.02880E-01,0,
 1.887600000E+05,-6.65750E-01, 2.29482E+01, 3.27670E+03, 1.62000E+01, 2.50000E+00, 1.53000E+01, 1.72000E+01, 1.29000E+01, 0.00000E+00, 0.00000E+00,0,
 1.888200000E+05,-5.32600E-01, 2.37131E+01, 3.27670E+03, 1.62000E+01, 2.60000E+00, 1.53000E+01, 1.72000E+01, 1.29000E+01, 0.00000E+00, 1.02880E-01,0,
 1.888800000E+05,-1.33150E-01, 2.08620E+01, 3.27670E+03, 1.62000E+01, 2.50000E+00, 1.53000E+01, 1.72000E+01, 1.29000E+01, 0.00000E+00, 1.02880E-01,0,
 1.889400000E+05,-4.66025E-01, 1.96103E+01, 3.27670E+03, 1.61000E+01, 2.50000E+00, 1.54000E+01, 1.72000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.890000000E+05,-4.66025E-01, 2.73988E+01, 3.27670E+03, 1.62000E+01, 2.50000E+00, 1.53000E+01, 1.72000E+01, 1.29000E+01, 1.05040E-01, 0.00000E+00,0,
 1.890600000E+05,-4.66025E-01, 3.39355E+01, 3.27670E+03, 1.61000E+01, 2.30000E+00, 1.52000E+01, 1.70000E+01, 1.27000E+01, 1.05040E-01, 1.02880E-01,0,
 1.891200000E+05,-3.99450E-01, 2.00275E+01, 3.27670E+03, 1.62000E+01, 2.40000E+00, 1.53000E+01, 1.71000E+01, 1.29000E+01, 0.00000E+00, 1.02880E-01,0,
 1.891800000E+05,-5.99175E-01, 2.42695E+01, 3.27670E+03, 1.61000E+01, 2.30000E+00, 1.52000E+01, 1.71000E+01, 1.28000E+01, 1.05040E-01, 1.02880E-01,0,
 1.892400000E+05,-5.99175E-01, 1.96103E+01, 3.27670E+03, 1.61000E+01, 2.30000E+00, 1.52000E+01, 1.71000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.893000000E+05,-3.99450E-01, 1.98189E+01, 3.27670E+03, 1.61000E+01, 2.30000E+00, 1.53000E+01, 1.71000E+01, 1.29000E+01, 0.00000E+00, 1.02880E-01,0,
 1.893600000E+05,-9.98625E-01, 2.30873E+01, 3.27670E+03, 1.61000E+01, 2.30000E+00, 1.53000E+01, 1.72000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.894200000E+05,-6.65750E-01, 1.99580E+01, 3.27670E+03, 1.61000E+01, 2.30000E+00, 1.53000E+01, 1.72000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.894800000E+05,-4.66025E-01, 2.27396E+01, 3.27670E+03, 1.61000E+01, 2.30000E+00, 1.53000E+01, 1.72000E+01, 1.29000E+01, 1.05040E-01, 0.00000E+00,0,
 1.895400000E+05,-5.32600E-01, 1.89149E+01, 3.27670E+03, 1.61000E+01, 2.30000E+00, 1.53000E+01, 1.72000E+01, 1.29000E+01, 0.00000E+00, 0.00000E+00,0,
 1.896000000E+05,-8.65475E-01, 2.29482E+01, 3.27670E+03, 1.61000E+01, 2.30000E+00, 1.53000E+01, 1.72000E+01, 1.29000E+01, 0.00000E+00, 1.02880E-01,0,
 1.896600000E+05,-1.06520E+00, 1.87063E+01, 3.27670E+03, 1.61000E+01, 2.30000E+00, 1.53000E+01, 1.72000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.897200000E+05,-9.98625E-01, 1.97494E+01, 3.27670E+03, 1.61000E+01, 2.30000E+00, 1.53000E+01, 1.72000E+01, 1.29000E+01, 1.05040E-01, 0.00000E+00,0,
 1.897800000E+05,-5.99175E-01, 1.88453E+01, 3.27670E+03, 1.60000E+01, 2.20000E+00, 1.52000E+01, 1.71000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.898400000E+05,-5.99175E-01, 1.50902E+01, 3.27670E+03, 1.60000E+01, 2.20000E+00, 1.52000E+01, 1.71000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.899000000E+05,-5.99175E-01, 2.69815E+01, 3.27670E+03, 1.60000E+01, 2.20000E+00, 1.53000E+01, 1.71000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.899600000E+05,-1.13177E+00, 1.76632E+01, 3.27670E+03, 1.60000E+01, 2.20000E+00, 1.52000E+01, 1.71000E+01, 1.29000E+01, 0.00000E+00, 1.02880E-01,0,
 1.900200000E+05,-6.65750E-01, 1.62028E+01, 3.27670E+03, 1.60000E+01, 2.20000E+00, 1.52000E+01, 1.70000E+01, 1.29000E+01, 0.00000E+00, 1.02880E-01,0,
 1.900800000E+05,-5.99175E-01, 2.17660E+01, 3.27670E+03, 1.60000E+01, 2.10000E+00, 1.52000E+01, 1.70000E+01, 1.28000E+01, 1.05040E-01, 0.00000E+00,0,
 1.901400000E+05,-7.98900E-01, 2.23919E+01, 3.27670E+03, 1.60000E+01, 2.20000E+00, 1.52000E+01, 1.71000E+01, 1.29000E+01, 0.00000E+00, 1.02880E-01,0,
 1.902000000E+05,-4.66025E-01, 2.07925E+01, 3.27670E+03, 1.60000E+01, 2.20000E+00, 1.52000E+01, 1.71000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.902600000E+05,-6.65750E-01, 1.88453E+01, 3.27670E+03, 1.60000E+01, 2.30000E+00, 1.52000E+01, 1.71000E+01, 1.29000E+01, 1.05040E-01, 0.00000E+00,0,
 1.903200000E+05,-5.32600E-01, 2.44085E+01, 3.27670E+03, 1.61000E+01, 2.30000E+00, 1.52000E+01, 1.71000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.903800000E+05,-4.66025E-01, 2.67034E+01, 3.27670E+03, 1.61000E+01, 2.40000E+00, 1.53000E+01, 1.71000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.904400000E+05,-5.32600E-01, 1.89149E+01, 3.27670E+03, 1.60000E+01, 2.40000E+00, 1.53000E+01, 1.71000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.905000000E+05,-7.32325E-01, 2.51735E+01, 3.27670E+03, 1.61000E+01, 2.30000E+00, 1.53000E+01, 1.71000E+01, 1.29000E+01, 1.05040E-01, 0.00000E+00,0,
 1.905600000E+05,-7.32325E-01, 2.08620E+01, 3.27670E+03, 1.61000E+01, 2.40000E+00, 1.53000E+01, 1.72000E+01, 1.30000E+01, 0.00000E+00, 1.02880E-01,0,
 1.906200000E+05,-5.99175E-01, 2.03752E+01, 3.27670E+03, 1.60000E+01, 2.20000E+00, 1.52000E+01, 1.71000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.906800000E+05,-6.65750E-01, 2.28091E+01, 3.27670E+03, 1.60000E+01, 2.20000E+00, 1.51000E+01, 1.70000E+01, 1.28000E+01, 1.05040E-01, 1.02880E-01,0,
 1.907400000E+05,-1.13177E+00, 1.92626E+01, 3.27670E+03, 1.60000E+01, 2.20000E+00, 1.51000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.908000000E+05,-6.65750E-01, 1.98884E+01, 3.27670E+03, 1.60000E+01, 2.20000E+00, 1.51000E+01, 1.71000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.908600000E+05,-1.19835E+00, 2.14879E+01, 3.27670E+03, 1.60000E+01, 2.20000E+00, 1.52000E+01, 1.71000E+01, 1.30000E+01, 1.05040E-01, 1.02880E-01,0,
 1.909200000E+05,-6.65750E-01, 2.94850E+01, 3.27670E+03, 1.60000E+01, 2.10000E+00, 1.51000E+01, 1.70000E+01, 1.28000E+01, 1.05040E-01, 1.02880E-01,0,
 1.909800000E+05,-5.99175E-01, 2.29482E+01, 3.27670E+03, 1.60000E+01, 2.10000E+00, 1.52000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.910400000E+05,-6.65750E-01, 2.34350E+01, 3.27670E+03, 1.60000E+01, 2.20000E+00, 1.51000E+01, 1.71000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.911000000E+05,-7.32325E-01, 1.88453E+01, 3.27670E+03, 1.60000E+01, 2.20000E+00, 1.52000E+01, 1.71000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.911600000E+05,-4.66025E-01, 1.06396E+01, 3.27670E+03, 1.60000E+01, 2.20000E+00, 1.51000E+01, 1.71000E+01, 1.29000E+01, 0.00000E+00, 1.02880E-01,0,
 1.912200000E+05,-4.66025E-01, 2.85809E+01, 3.27670E+03, 1.60000E+01, 2.20000E+00, 1.51000E+01, 1.71000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.912800000E+05,-1.06520E+00, 1.62028E+01, 3.27670E+03, 1.60000E+01, 2.20000E+00, 1.52000E+01, 1.71000E+01, 1.29000E+01, 0.00000E+00, 1.02880E-01,0,
 1.913400000E+05,-8.65475E-01, 2.14183E+01, 3.27670E+03, 1.60000E+01, 2.30000E+00, 1.51000E+01, 1.71000E+01, 1.29000E+01, 1.05040E-01, 0.00000E+00,0,
 1.914000000E+05,-7.98900E-01, 1.71764E+01, 3.27670E+03, 1.60000E+01, 2.30000E+00, 1.52000E+01, 1.71000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.914600000E+05,-5.99175E-01, 1.62724E+01, 3.27670E+03, 1.60000E+01, 2.30000E+00, 1.52000E+01, 1.71000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.915200000E+05,-5.99175E-01, 2.17660E+01, 3.27670E+03, 1.60000E+01, 2.30000E+00, 1.52000E+01, 1.71000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.915800000E+05,-1.13177E+00, 1.49511E+01, 3.27670E+03, 1.60000E+01, 2.30000E+00, 1.52000E+01, 1.71000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.916400000E+05,-1.13177E+00, 1.58551E+01, 3.27670E+03, 1.59000E+01, 2.20000E+00, 1.52000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.917000000E+05,-7.98900E-01, 2.78160E+01, 3.27670E+03, 1.59000E+01, 2.30000E+00, 1.51000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 0.00000E+00,0,
 1.917600000E+05,-4.66025E-01, 2.36436E+01, 3.27670E+03, 1.59000E+01, 2.30000E+00, 1.51000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.918200000E+05,-8.65475E-01, 1.75936E+01, 3.27670E+03, 1.59000E+01, 2.20000E+00, 1.51000E+01, 1.69000E+01, 1.28000E+01, 1.05040E-01, 1.02880E-01,0,
 1.918800000E+05,-5.99175E-01, 1.26563E+01, 3.27670E+03, 1.59000E+01, 2.20000E+00, 1.51000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.919400000E+05,-3.99450E-01, 2.19051E+01, 3.27670E+03, 1.59000E+01, 2.30000E+00, 1.51000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.920000000E+05,-1.06520E+00, 2.81637E+01, 3.27670E+03, 1.59000E+01, 2.30000E+00, 1.52000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.920600000E+05,-5.99175E-01, 2.39218E+01, 3.27670E+03, 1.59000E+01, 2.30000E+00, 1.51000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.921200000E+05,-5.32600E-01, 1.94712E+01, 3.27670E+03, 1.59000E+01, 2.40000E+00, 1.51000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.921800000E+05,-1.39807E+00, 9.73560E+00, 3.27670E+03, 1.59000E+01, 2.40000E+00, 1.51000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.922400000E+05,-3.32875E-01, 1.73850E+01, 3.27670E+03, 1.59000E+01, 2.40000E+00, 1.51000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.923000000E+05,-3.32875E-01, 2.61470E+01, 3.27670E+03, 1.59000E+01, 2.40000E+00, 1.51000E+01, 1.71000E+01, 1.30000E+01, 1.05040E-01, 1.02880E-01,0,
 1.923600000E+05,-1.06520E+00, 2.06534E+01, 3.27670E+03, 1.59000E+01, 2.30000E+00, 1.51000E+01, 1.71000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.924200000E+05,-3.99450E-01, 1.71068E+01, 3.27670E+03, 1.59000E+01, 2.30000E+00, 1.51000E+01, 1.71000E+01, 1.30000E+01, 1.05040E-01, 1.02880E-01,0,
 1.924800000E+05,-6.65750E-01, 2.37827E+01, 3.27670E+03, 1.58000E+01, 2.20000E+00, 1.50000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.925400000E+05,-6.65750E-01, 1.82890E+01, 3.27670E+03, 1.58000E+01, 2.20000E+00, 1.50000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.926000000E+05,-7.98900E-01, 2.25310E+01, 3.27670E+03, 1.58000E+01, 2.10000E+00, 1.51000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.926600000E+05,-4.66025E-01, 2.32959E+01, 3.27670E+03, 1.58000E+01, 2.10000E+00, 1.50000E+01, 1.70000E+01, 1.29000E+01, 0.00000E+00, 1.02880E-01,0,
 1.927200000E+05,-7.98900E-01, 2.13488E+01, 3.27670E+03, 1.58000E+01, 2.10000E+00, 1.50000E+01, 1.69000E+01, 1.28000E+01, 1.05040E-01, 1.02880E-01,0,
 1.927800000E+05,-9.98625E-01, 2.00971E+01, 3.27670E+03, 1.58000E+01, 2.00000E+00, 1.50000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.928400000E+05,-2.66300E-01, 1.91930E+01, 3.27670E+03, 1.59000E+01, 2.00000E+00, 1.50000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.929000000E+05,-1.99725E-01, 2.55212E+01, 3.27670E+03, 1.59000E+01, 2.10000E+00, 1.50000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.929600000E+05,-7.32325E-01, 1.62724E+01, 3.27670E+03, 1.59000E+01, 2.10000E+00, 1.50000E+01, 1.70000E+01, 1.30000E+01, 1.05040E-01, 1.02880E-01,0,
 1.930200000E+05,-8.65475E-01, 1.99580E+01, 3.27670E+03, 1.58000E+01, 2.10000E+00, 1.50000E+01, 1.70000E+01, 1.30000E+01, 1.05040E-01, 1.02880E-01,0,
 1.930800000E+05,-4.66025E-01, 1.87758E+01, 3.27670E+03, 1.58000E+01, 2.20000E+00, 1.50000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.931400000E+05,-5.99175E-01, 1.50902E+01, 3.27670E+03, 1.58000E+01, 2.20000E+00, 1.51000E+01, 1.71000E+01, 1.30000E+01, 1.05040E-01, 1.02880E-01,0,
 1.932000000E+05,-1.19835E+00, 1.20304E+01, 3.27670E+03, 1.58000E+01, 2.30000E+00, 1.51000E+01, 1.71000E+01, 1.30000E+01, 0.00000E+00, 0.00000E+00,0,
 1.932600000E+05,-7.32325E-01, 2.67729E+01, 3.27670E+03, 1.58000E+01, 2.20000E+00, 1.50000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.933200000E+05,-3.32875E-01, 2.65643E+01, 3.27670E+03, 1.58000E+01, 2.10000E+00, 1.50000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.933800000E+05,-7.98900E-01, 1.76632E+01, 3.27670E+03, 1.58000E+01, 2.10000E+00, 1.50000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.934400000E+05,-9.32050E-01, 1.81499E+01, 3.27670E+03, 1.58000E+01, 2.10000E+00, 1.50000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.935000000E+05,-9.32050E-01, 2.08620E+01, 3.27670E+03, 1.58000E+01, 2.00000E+00, 1.50000E+01, 1.70000E+01, 1.29000E+01, 0.00000E+00, 1.02880E-01,0,
 1.935600000E+05,-1.39807E+00, 2.02361E+01, 3.27670E+03, 1.58000E+01, 2.10000E+00, 1.50000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.936200000E+05,-1.06520E+00, 2.13488E+01, 3.27670E+03, 1.58000E+01, 2.00000E+00, 1.49000E+01, 1.69000E+01, 1.28000E+01, 1.05040E-01, 1.02880E-01,0,
 1.936800000E+05,-8.65475E-01, 2.35741E+01, 3.27670E+03, 1.58000E+01, 2.00000E+00, 1.49000E+01, 1.69000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.937400000E+05,-4.66025E-01, 2.39218E+01, 3.27670E+03, 1.58000E+01, 1.90000E+00, 1.49000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.938000000E+05,-4.66025E-01, 2.00971E+01, 3.27670E+03, 1.58000E+01, 1.90000E+00, 1.50000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.938600000E+05,-3.99450E-01, 1.49511E+01, 3.27670E+03, 1.58000E+01, 1.90000E+00, 1.49000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.939200000E+05,-2.66300E-01, 1.66201E+01, 3.27670E+03, 1.58000E+01, 1.90000E+00, 1.49000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.939800000E+05,-9.98625E-01, 2.12097E+01, 3.27670E+03, 1.58000E+01, 2.00000E+00, 1.50000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.940400000E+05,-6.65750E-01, 2.32264E+01, 3.27670E+03, 1.58000E+01, 2.10000E+00, 1.50000E+01, 1.70000E+01, 1.30000E+01, 1.05040E-01, 1.02880E-01,0,
 1.941000000E+05,-1.19835E+00, 1.80804E+01, 3.27670E+03, 1.58000E+01, 2.00000E+00, 1.50000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.941600000E+05,-5.32600E-01, 1.27258E+01, 3.27670E+03, 1.58000E+01, 2.00000E+00, 1.50000E+01, 1.70000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.942200000E+05,-5.32600E-01, 1.50206E+01, 3.27670E+03, 1.57000E+01, 1.90000E+00, 1.49000E+01, 1.69000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.942800000E+05,-5.32600E-01, 1.63419E+01, 3.27670E+03, 1.57000E+01, 1.80000E+00, 1.49000E+01, 1.69000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.943400000E+05,-6.65750E-01, 8.41434E+00, 3.27670E+03, 1.57000E+01, 1.80000E+00, 1.49000E+01, 1.69000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.944000000E+05,-5.32600E-01, 2.37827E+01, 3.27670E+03, 1.57000E+01, 1.80000E+00, 1.49000E+01, 1.69000E+01, 1.29000E+01, 1.05040E-01, 1.02880E-01,0,
 1.944600000E+05,-6.65750E-01, 1.00138E+01, 3.27670E+03, 1.57000E+01, 1.70000E+00, 1.49000E+01, 1.69000E+01, 1.29000E+01, 1.05040E-01, 0.00000E+00,0,
 1.945200000E+05,-1.46465E+00, 2.21833E+01, 3.27670E+03, 1.57000E+01, 1.60000E+00, 1.49000E+01, 1.68000E+01, 1.28000E+01, 1.05040E-01, 1.02880E-01,0,
 1.945800000E+05,-5.32600E-01, 2.09315E+01, 3.27670E+03, 1.57000E+01, 1.60000E+00, 1.48000E+01, 1.69000E+01, 1.28000E+01, 1.05040E-01, 1.02880E-01,0,
 1.946400000E+05,-1.99725E-01, 2.85114E+01, 3.27670E+03, 1.56000E+01, 1.70000E+00, 1.48000E+01, 1.69000E+01, 1.28000E+01, 1.05040E-01, 1.02880E-01,0,
